S_curve_1,S_curve_2,S_curve_3,S_curve_4,S_curve_5,S_curve_6,S_curve_7,S_curve_8,S_curve_9,S_curve_10,S_curve_11,S_curve_12,S_curve_13,S_curve_14,S_curve_15,S_curve_16,S_curve_17,S_curve_18,S_curve_19,S_curve_20,S_curve_21,S_curve_22,S_curve_23,S_curve_24,S_curve_25,S_curve_26,S_curve_27,S_curve_28,S_curve_29,S_curve_30
0.00040361462510704106,0.0025830781571369982,4.31807700629479e-08,9.895776948582e-05,3.51068945405961e-08,2.4920329530998588e-09,0.00030050577092258316,4.292010250929223e-07,0.01921713655896404,0.016000320947515266,0.0006319537239757459,0.000682896009849984,8.797817411042232e-05,4.085646732066993e-06,8.017478455194989e-05,0.028596923140631888,0.006232399890359914,0.003801936464039151,1.8311056056351356e-06,1.2251258473720245e-06,3.891921712959749e-08,1.5982034901040169e-09,3.866048113282234e-07,0.0003656121883221846,0.007339008616918802,6.547425937053186e-07,7.720314355447894e-11,0.0029211138588458763,0.04018976754507828,7.037164701866973e-05
0.0004214955394874645,0.002718705030097506,4.593236551498984e-08,0.00010316718589997922,3.733827323035477e-08,2.672962834394688e-09,0.00030915600048640567,4.6412166794084657e-07,0.02007734916300804,0.016474558959819273,0.0006467270970335739,0.0006999733972012181,9.212130169461221e-05,4.415348741732632e-06,8.57008724186252e-05,0.029188523284034765,0.0064112745737220644,0.003891478325302172,1.9059880405507534e-06,1.2924714850367652e-06,4.124879765960134e-08,1.7284062529957449e-09,4.097625323611594e-07,0.0003899646311694263,0.007641248741340605,6.955192311941874e-07,8.35087711168665e-11,0.003005050552629281,0.04122401727819328,7.367012597935957e-05
0.0004401682643937024,0.002861432685996724,4.885930006243776e-08,0.00010755564111677868,3.971147735709766e-08,2.8670288268355554e-09,0.0003180551526089475,5.018835218148291e-07,0.02097524379360483,0.016962610741278025,0.0006618456029743905,0.0007174775373353666,9.645952141875892e-05,4.771656795339103e-06,9.160781381137432e-05,0.0297919868315178,0.006595249027138953,0.003983120612879059,1.983932760851197e-06,1.363519133183155e-06,4.371781946331975e-08,1.8692164007029372e-09,4.343074058423177e-07,0.0004159384497054269,0.00795583616851191,7.388353902483192e-07,9.032941577728053e-11,0.0030913916459331895,0.04228371002737319,7.712320021752766e-05
0.00045966783153789434,0.003011630687447566,5.197274678498801e-08,0.00011213074850718032,4.223552128177587e-08,3.0751846557760644e-09,0.0003272103857616658,5.427177528963521e-07,0.02191239593317605,0.017464864106155192,0.0006773172939121807,0.0007354190790001366,0.00010100201799289048,5.156717906023178e-06,9.792185187251082e-05,0.030407536014666812,0.0067844666636810436,0.004076912195722111,2.0650649968901347e-06,1.4384722918994036e-06,4.6334629050698616e-08,2.021498097776995e-09,4.603225224260192e-07,0.00044364150156340365,0.008283266939080224,7.848492290767055e-07,9.770714196286737e-11,0.0031802055778992573,0.043369410748831515,8.07381142620768e-05
0.00048003081966347294,0.003169687594046191,5.528459074093821e-08,0.0001169004450445474,4.4919992313968305e-08,3.298453290201262e-09,0.00033662906400792355,5.868743354338737e-07,0.02289044007881086,0.01798171688238815,0.0006931504093088873,0.0007538089358748864,0.00010575840835753543,5.572852339667906e-06,0.00010467103734813498,0.031035396574389,0.006979074814046508,0.004172903060639803,2.1495151002003217e-06,1.5175456476405917e-06,4.910807252705858e-08,2.1861859106995645e-09,4.878959499009403e-07,0.0004731888065281296,0.00862405631827756,8.337287557517129e-07,1.0568744974599174e-10,0.0032715627103334344,0.04448169377598533,8.452245201987357e-05
0.0005012954226043267,0.0033360119133382937,5.880747433635429e-08,0.0001218730050465664,4.777508712822161e-08,3.537931970045403e-09,0.00034631876289182797,6.34623581991683e-07,0.02391107132032639,0.018513577117168594,0.0007093533803092155,0.0007726582931220802,0.00011073876200753571,6.022567594893364e-06,0.00011188535299305406,0.031675797788456375,0.007179224826846981,0.004271144336953853,2.237418752915951e-06,1.6009656881341953e-06,5.204752549726418e-08,2.364290543400959e-09,5.171210313195886e-07,0.0005047030203696883,0.008978739481737438,8.856524416403011e-07,1.1431955545326783e-10,0.00336553538023755,0.045621142804326255,8.848415266375366e-05
0.0005235015203146141,0.0035110330966209306,6.255484558527691e-08,0.00012705705449962514,5.0811650494989504e-08,3.79479759850955e-09,0.0003562872754948212,6.86257798200604e-07,0.024976046898518192,0.019060863283385136,0.0007259348341745849,0.0007919786140987189,0.00011595362226987443,6.508573511010182e-06,0.00011959684652320303,0.03232897249793835,0.00738507217106235,0.004371688321656149,2.328917185758655e-06,1.688971351085593e-06,5.5162924759856864e-08,2.5569050400408787e-09,5.480967009855211e-07,0.0005383149397826918,0.009347872220704372,9.408098730380467e-07,1.2365669519354793e-10,0.0034621979536891847,0.04678835086490869,9.263152726331401e-05
0.0005466907529967927,0.003695202581389266,6.654100944519504e-08,0.00013246158599024488,5.4041216473293003e-08,4.070312525879498e-09,0.0003665426186647529,7.420930721399227e-07,0.026087187735771122,0.01962400448667609,0.0007429035988184464,0.00081178164723158,0.00012141402858014418,7.0337985949276596e-06,0.00012783977270078547,0.03299515713244724,0.007596776540686955,0.004474588505073678,2.4241574049374068e-06,1.7818147085414684e-06,5.846480189829843e-08,2.765211493118559e-09,5.80927819367992e-07,0.0005741640404395,0.00973203166672549,9.994024433851476e-07,1.337564531768066e-10,0.0035616268810993493,0.04798392028580276,9.697327619312352e-05
0.0005709065984606472,0.0038889948822754213,7.078118242374753e-08,0.00013809597426918423,5.7476052221563406e-08,4.365830753267879e-09,0.0003770930394222819,8.024712093039407e-07,0.027246379930407426,0.020203440672819817,0.0007602687074452269,0.0008320794330601317,0.0001271315398043559,7.6014076653455335e-06,0.0001366507451771198,0.033674591734116036,0.007814501961588068,0.004579899597049329,2.5232924283267088e-06,1.8797616888709755e-06,6.196431888287314e-08,2.9904882980804434e-09,6.157255280777254e-07,0.0006123990502909745,0.010131817035863102,1.0616440885916262e-06,1.4468111684872136e-10,0.0036639007538775722,0.04920846264083732,0.00010151850735458375
0.0005961944528516332,0.0040929087323609906,7.529155066510587e-08,0.0001439699924749134,6.112920459307672e-08,4.682804586768719e-09,0.000387947021549603,8.677618249976963e-07,0.02845557620530754,0.020799622835168792,0.0007780394032952046,0.0008528843114511165,0.0001331182586549485,8.214820920487009e-06,0.00014606889876061485,0.034367519980226385,0.008038416900595747,0.004687677553646639,2.6264815313025583e-06,1.9830928384323546e-06,6.567330580360502e-08,3.234117998947793e-09,6.526076261054568e-07,0.0006531785603805185,0.010547850392411505,1.1277620681563715e-06,1.5649806103115544e-10,0.0037691003625345667,0.05046259868494038,0.00010627675524935677
0.0006226017148924873,0.004307468276774189,8.00893317377666e-08,0.00015009382904426687,6.501454969296987e-08,5.022791774725492e-09,0.00039911329236661815,9.38364606969969e-07,0.029716797300443458,0.021413013221810554,0.0007962251444976692,0.0008742089289888453,0.00013938685725213418,8.877734544197917e-06,0.00015613606282256193,0.035074189204400405,0.008268694376841391,0.004797979604386393,2.7338905026309263e-06,2.0921041251062004e-06,6.96043008617398e-08,3.4975957731131298e-09,6.916989685968093e-07,0.0006966716755767602,0.01098077743203823,1.1979977949318282e-06,1.6928016343761076e-10,0.0038773087562526485,0.051746958275362555,0.00011125800094402334
0.0006501778737880179,0.004533224320507049,8.519284035962497e-08,0.00015647810533925055,6.914684558507304e-08,5.387463163188629e-09,0.00041060082969981797,1.01471176213375e-06,0.031032133298019664,0.02204408554211566,0.0008148356090347798,0.0008960662465453853,0.0001459506038840758,9.594142974494538e-06,0.00016689694660172301,0.03579485041626852,0.008505512075360511,0.004910864280023186,2.845691910819931e-06,2.2071077859966475e-06,7.377059275498952e-08,3.782538607378043e-09,7.33131889513425e-07,0.0007430587077776557,0.011431268284201136,1.272607716563725e-06,1.831062541262383e-10,0.003988611303954573,0.053062180278052484,0.00011647269296748101
0.0006789746009490412,0.004770755632405634,9.062155831121498e-08,0.00016313389402018862,7.354178834875717e-08,5.778610907184648e-09,0.00042241886904928455,1.0972706623510345e-06,0.032403744867917667,0.02269332517230707,0.0008338806998185791,0.0009184695470348664,0.00015282339102187778,1.0368362968645443e-05,0.00017839933722017278,0.036529758319521,0.008749052462972657,0.0050263914408698,2.962065381363445e-06,2.328433221728004e-06,7.818626559981381e-08,4.090695221545978e-09,7.770466496110652e-07,0.000792531914294219,0.011900018333616013,1.3518642518238928e-06,1.9806160166227326e-10,0.004103095756901534,0.05440891245843267,0.00012193176918450385
0.000709045845697834,0.005020670307296653,9.639620880399768e-08,0.0001700727381966476,7.821607169872342e-08,6.198157278150456e-09,0.00043457691095937347,1.186546705477237e-06,0.03383386442009092,0.023361229359659712,0.0008533705498836503,0.0009414324433562622,0.0001600197646479524,1.1205059609681176e-05,0.0001906943112777588,0.037279171328248636,0.008999502906449429,0.0051446223056773824,3.0831978853215263e-06,2.45642793989787e-06,8.28662465426031e-08,4.423956800472284e-09,8.235919112510795e-07,0.0008452962842859022,0.012387749060464734,1.436056785254548e-06,2.1423843898817422e-10,0.004220852312851309,0.055787811355806696,0.00012764667969089363
0.0007404479351239762,0.005283607188215539,1.0253883558758695e-07,0.00017730667138890027,8.318745039419041e-08,6.6481641108167385e-09,0.0004470847285987731,1.2830864091780444e-06,0.03532479714945814,0.02404830742491173,0.0008733155276980093,0.0009649688865290582,0.0001675549549590397,1.2109274410904353e-05,0.0002038364609510863,0.03804335158147475,0.009257055792978733,0.005265619481079365,3.2092840397011202e-06,2.591458550388575e-06,8.782635622070452e-08,4.784368600434868e-09,8.729252416525548e-07,0.0009015703762921388,0.0128952088989411,1.5254927237553628e-06,2.3173653224461262e-10,0.004341973681807646,0.05719954214061244,0.0001336294107777494
0.0007732396782663457,0.005560237350692719,1.0907288709788581e-07,0.00018484823833403915,8.847480767833281e-08,7.130842935966388e-09,0.00045995237555581867,1.3874807564562159e-06,0.03687892195769626,0.024755080962440165,0.000893726242594815,0.0009890931740263694,0.00017544490850798114,1.3086455687591988e-05,0.00021788413558529825,0.03882256495577754,0.00952190865293069,0.005389446991606887,3.3405264201195847e-06,2.7339118153871e-06,9.308336224388195e-08,5.174142501054993e-09,9.252136462885962e-07,0.0009615872100859551,0.013423174113629996,1.620498618970711e-06,2.506637960503714e-10,0.004466555153392269,0.05864477845371882,0.00013989251001458354
0.0008074824748039952,0.005851265651035108,1.1602330596735219e-07,0.00019271051667228912,9.40982270041306e-08,7.64856584886451e-09,0.0004731901938550755,1.5003688133663889e-06,0.038498692235141733,0.02548208403772431,0.0009146135503275789,0.001013819958310117,0.0001837063218513138,1.4142491378715596e-05,0.00023289969983343,0.039617081075898265,0.009794264284927582,0.005516170310283622,3.4771358862532765e-06,2.8841957571204473e-06,9.865503587699523e-08,5.5956705798002546e-09,9.806341342323347e-07,0.0010255952162661188,0.013972449693102962,1.7214213595746558e-06,2.7113695903571013e-10,0.004594694665870762,0.0601242022269487,0.00014644911250329267
0.0008432404284460062,0.006157432340506916,1.2341662423908414e-07,0.0002009071395505233,1.0007906831906617e-07,8.203877166772799e-09,0.0004868088222013717,1.622441641061814e-06,0.04018663648477668,0.026229863381588423,0.0009359885587515963,0.001039164255572997,0.00019235667677283198,1.528374451623735e-05,0.0002489498094689197,0.04042717332322825,0.010074330883216968,0.005645856389807615,3.619331920593766e-06,3.0427408264785124e-06,1.0456021211551119e-07,6.0515397923777175e-09,1.0393743173663435e-06,0.0010938592472042497,0.014543870259992318,1.8286294378064248e-06,2.9328228373369235e-10,0.004726492876863779,0.061638503483996764,0.00015331296835740092
0.0008805804652178887,0.006479514747266335,1.312810646481779e-07,0.00020945231918154795,1.0644004919843181e-07,8.799505932837602e-09,0.0005008192044576482,1.754446526118329e-06,0.04194535876900701,0.02699897858068372,0.0009578626336343641,0.0010651414546920886,0.0002014142771565013,1.6517091555455147e-05,0.0002661057060723383,0.04125311884206353,0.010362322167343556,0.005778573694327838,3.7673429810559667e-06,3.2100011358708674e-06,1.1081885335693926e-07,6.544547849111948e-09,1.1016330454837222e-06,0.0011666616531728633,0.015138300996671966,1.942514294880141e-06,3.172363452692036e-10,0.00486205323577501,0.06318838012089834,0.00016049847146348812
0.0009195724568499798,0.006818329027850203,1.39646648356989e-07,0.00021836087139930153,1.1320533113541836e-07,9.438379327802088e-09,0.000515232598363133,1.8971915550287781e-06,0.04377753895864209,0.02779000226363555,0.000980247404597838,0.001091767326399017,0.00021089828758548705,1.784996379706913e-05,0.0002844435318737181,0.042095198543513616,0.010658457514111668,0.0059143922318230045,3.9214068680044115e-06,3.3864557598478828e-06,1.1745211688341911e-07,7.0777203847430556e-09,1.1676210794307287e-06,0.001244303427699562,0.015756638585529115,2.0634917501804326e-06,3.431468736480064e-10,0.005001482057967241,0.06477453766519431,0.0001680206895843442
0.0009602893494812844,0.0071747319899151405,1.4854530955554341e-07,0.00022764824125179442,1.2040061131574504e-07,1.01236370554526e-08,0.0005300605844985562,2.0515505608673086e-06,0.04568593276216358,0.028603520282246563,0.0010031547711953958,0.0011190580326717386,0.00022082877374757427,1.9290392150218822e-05,0.00030404466611740343,0.042953697106946784,0.010962962091826001,0.00605338358709001,4.081771106287221e-06,3.572610107210342e-06,1.2448242638359068e-07,7.654329527016737e-09,1.2375618045693914e-06,0.0013271054264215958,0.01639981216265367,2.1920035194614742e-06,3.711736648404231e-10,0.00514488860071782,0.06639768901292792,0.0001758953958661178
0.0010028072979005598,0.007549622987838972,1.5801101736456815e-07,0.00023733052967532864,1.2805322022542164e-07,1.0858646772496306e-08,0.0005453150755052723,2.218468472400635e-06,0.04767337151203903,0.029440131887110563,0.0010265969091264862,0.001147030136353073,0.00023122674473095438,2.0847055505814316e-05,0.0003249960844074007,0.04382890297885159,0.011276066996794133,0.006195620955349325,4.24869334289127e-06,3.7689973685366047e-06,1.319335477555179e-07,8.277913978023732e-09,1.3116919869752087e-06,0.001415409663953834,0.017068784283601344,2.3285188275916983e-06,4.014895662784826e-10,0.00529238514098461,0.06805855414260091,0.0001841391018145933
0.0010472058055550463,0.007943945892657454,1.6807990550647592e-07,0.0002474245212953596,1.3619222546239873e-07,1.1647020638698747e-08,0.000561008325565361,2.398967098386203e-06,0.04974276168349986,0.030300449896954282,0.001050586276591948,0.001175700611001266,0.00024211419729818962,2.2529333011170604e-05,0.0003473907425880267,0.04472110836899057,0.01159800939206941,0.006341179176474494,4.422441760857336e-06,3.976180043272157e-06,1.39830669446918e-07,8.952300731529466e-09,1.3902625749295247e-06,0.0015095806935317296,0.017764551899702843,2.4735361217317282e-06,4.342815428443332e-10,0.005444087055013361,0.0697578598052126,0.0001927690918087151
0.0010935678705661005,0.008358691137655699,1.7879041023929534e-07,0.0002579477134012155,1.4484854214641087e-07,1.2492633068616205e-08,0.000577152940149967,2.5941513824602143e-06,0.05189708411987994,0.031185100860984933,0.0010751356207930802,0.0012050868509779328,0.00025351416223019806,2.4347360560381688e-05,0.0003713279868177148,0.04563060924371906,0.011929032648407951,0.006490134769852724,4.603295510119901e-06,4.1947515507540294e-06,1.4820048760428393e-07,9.681628559574985e-09,1.4735395484195592e-06,0.001610007074448919,0.01848814734319212,2.627584891199431e-06,4.697518299240988e-10,0.005600112899817163,0.0714963391895012,0.00020180345922260053
0.0011419801380001197,0.008794897840748172,1.9018341708008125e-07,0.00026891834614384643,1.5405505034639125e-07,1.339963977216224e-08,0.0005937618860433077,2.8052161668982423e-06,0.0541393929373114,0.03209472521348147,0.0011002579845776031,0.0012352066817788736,0.0002654507528362846,2.6312091840179526e-05,0.00039691399160332163,0.04655770531633881,0.012269386487408109,0.006642565969883376,4.7915451559636035e-06,4.425337929783036e-06,1.5707129631873583e-07,1.0470373412488664e-08,1.5618048195215028e-06,0.0017171029325763654,0.019240639319211942,2.7912276006654903e-06,5.081191806383017e-10,0.005760584496558222,0.07327473156150563,0.00021126114423054447
0.0011925330586525697,0.00925365600456245,2.023024168778803e-07,0.00028035543400780304,1.6384671997149013e-07,1.4372498177582106e-08,0.0006108485016500169,3.0334535066448758e-06,0.056472814080319816,0.0330299774198259,0.001125966713235678,0.0012660783706133613,0.00027794921573063896,2.8435364298363416e-05,0.0004242622276787278,0.04750270003435229,0.012619327126795029,0.006798552762120918,4.987493145816533e-06,4.668599631609964e-06,1.6647308327368163e-07,1.1323375888190202e-08,1.6553571867143145e-06,0.0018313096195260784,0.02002313390252432,2.9650617437364833e-06,5.496202149408292e-10,0.005925627015861795,0.07509378187756965,0.0002211619733729239
